TRANSACTION_ID,CUST_ID,AMOUNT,TRANSACTION_TYPE,TRANSACTION_DATE,DESCRIPTION
4619,3759,7306.02,Transfer,2022-06-05,Economic happy rich box have certainly.
4620,4955,2589.99,Debit,2023-03-28,None tough member evidence population.
4621,4686,264.41,Refund,2020-09-23,Last other light blue claim.
4622,4853,1547.22,Credit,2020-12-30,Heart manager growth religious likely.
4623,1682,7665.27,Withdrawal,2021-02-10,Major deal indicate money clearly.
4624,1945,2979.43,Credit,2023-10-13,Medical fish we talk ask property never.
4625,9711,7405.21,Deposit,2025-02-11,World door film job deal win maybe.
4626,5702,9061.43,Deposit,2021-10-15,Land position guy safe feel hand product ok.
4627,8565,2424.76,Withdrawal,2022-02-19,Use sister number wonder.
4628,4233,862.42,Credit,2024-05-20,Politics leave nor race leave really impact itself.
4629,7121,9483.83,Deposit,2021-09-10,Something life player challenge.
4630,6040,4949.67,Credit,2021-03-18,Follow simple be discuss.
4631,2298,2863.64,Refund,2022-10-11,Way indeed pretty stage.
4632,6823,5492.19,Transfer,2022-11-02,Kind help improve firm energy put.
4633,4983,1118.71,Deposit,2020-08-12,Right yes ten.
4634,2440,1596.56,Refund,2022-02-24,Occur method room among our tree actually grow.
4635,3686,7378.26,Refund,2023-10-26,Security on employee above but leg.
4636,7625,7928.47,Transfer,2025-06-11,West mother because give hour light.
4637,3468,3417.18,Transfer,2021-08-03,Professor success mission.
4638,3323,8693.88,Deposit,2023-12-30,Safe safe fall step crime.
4639,2153,7594.48,Deposit,2020-10-17,Use building realize sea.
4640,2298,6931.06,Refund,2020-07-29,Modern situation middle hold.
4641,4028,3017.61,Debit,2021-11-25,Toward buy involve item staff force rest.
4642,3098,2705.76,Credit,2022-09-11,Assume hard discuss budget whom.
4643,7627,6831.22,Refund,2022-09-11,Hot happy coach success difficult image.
4644,1324,3015.0,Debit,2024-07-16,Cultural believe indeed measure something color whether.
4645,612,7455.56,Credit,2020-10-25,Item relationship skin hand something.
4646,5726,6749.79,Debit,2022-07-25,Way four happen article dark control.
4647,9501,3348.93,Transfer,2020-12-14,Nothing able hold exist win result.
4648,3725,2172.5,Debit,2025-07-18,Conference sell share conference.
4649,4804,914.94,Debit,2024-01-21,Analysis life person west cell.
4650,4248,7974.62,Credit,2022-11-23,Goal note expect drop health.
4651,9408,8435.79,Debit,2020-12-11,Short cover blood stop allow wrong green.
4652,9145,8316.33,Withdrawal,2021-06-12,Authority consider final weight involve.
4653,6861,6621.47,Refund,2022-09-14,Fear arrive country TV.
4654,4296,4848.92,Credit,2021-01-21,Western east challenge performance argue blue Democrat expect.
4655,8353,1088.65,Transfer,2024-07-24,Hundred walk walk music full coach since meeting.
4656,8732,2057.94,Credit,2022-06-15,Case nation room whatever debate condition owner couple.
4657,4096,1925.11,Credit,2025-07-06,Citizen add half hope appear success.
4658,2604,8931.46,Deposit,2023-10-28,Heart final into cost something.
4659,2641,6883.54,Refund,2023-12-10,Marriage less rule bring senior customer window.
4660,5633,2509.34,Debit,2024-01-04,Occur exist develop certain.
4661,5551,5570.72,Deposit,2020-10-26,Economic father window life worry any describe just.
4662,93,4999.81,Debit,2024-01-05,Those wait or sure that behavior better.
4663,7692,1686.32,Credit,2025-04-15,Their few build identify number government.
4664,7767,4454.63,Refund,2023-05-24,Stage building away friend economy source.
4665,2898,2030.78,Credit,2021-07-24,Everybody understand safe nature while.
4666,4213,4954.23,Refund,2021-11-09,Main list here again.
4667,5356,7127.29,Credit,2022-07-10,Card thank when firm agent.
4668,6919,4083.2,Transfer,2021-09-23,Site turn probably at.
4669,461,7881.25,Deposit,2023-07-28,Me morning street never.
4670,1040,4018.5,Credit,2023-12-01,Trip several environmental.
4671,3433,2086.26,Withdrawal,2022-03-31,Finally paper detail middle hope assume.
4672,7056,5983.11,Debit,2024-06-05,Member important through child age.
4673,344,1816.5,Debit,2024-07-16,Score our kind home nice what baby.
4674,4642,7383.24,Refund,2021-06-23,Crime hundred notice.
4675,4425,9658.27,Credit,2024-04-29,Chair might financial economy Democrat deal.
4676,6948,869.6,Deposit,2024-02-05,Section next win who follow whom country.
4677,4079,5537.34,Refund,2021-07-26,Without however benefit.
4678,627,1375.25,Withdrawal,2022-02-08,Open very decision wear occur send during.
4679,935,9213.85,Deposit,2021-03-19,Process I present miss.
4680,6719,7656.89,Credit,2023-06-10,Always debate all yet member hold.
4681,837,7128.04,Debit,2024-08-15,Sense family home.
4682,7355,563.9,Withdrawal,2024-03-16,Garden increase minute.
4683,1203,3701.07,Deposit,2022-10-19,Customer myself task than.
4684,1594,974.23,Refund,2021-11-16,Finally owner recent without.
4685,8964,2028.09,Credit,2022-10-28,In owner shoulder specific teacher important yard simple.
4686,6568,7889.7,Refund,2022-12-17,Such indicate something power herself.
4687,3092,2243.32,Refund,2024-10-02,Last include politics ten.
4688,2845,7365.7,Transfer,2024-03-18,Financial apply language employee chance different message.
4689,5677,3056.57,Refund,2024-12-08,Security material chance few moment night.
4690,2419,6935.19,Withdrawal,2023-05-28,Note these must answer cover as senior.
4691,291,6551.5,Credit,2025-06-25,Back about food left another though.
4692,2204,8773.22,Debit,2021-05-28,Keep to sell land firm teach bill.
4693,2478,2383.96,Credit,2023-02-16,Game measure father culture.
4694,9777,4024.06,Withdrawal,2024-08-22,Film per image partner study research others increase.
4695,2085,3846.23,Credit,2025-04-19,Nothing for plan provide person although.
4696,5085,2495.03,Withdrawal,2022-06-18,Coach no PM same deep political career.
4697,6112,8308.63,Withdrawal,2020-12-24,Card language future chance child if modern.
4698,5116,8543.01,Transfer,2022-10-21,Option about pay still image represent day.
4699,5699,1317.87,Transfer,2025-06-02,Little answer reduce direction somebody less Republican.
4700,5596,3491.04,Debit,2025-07-14,Citizen pattern among free rise.
4701,6296,2828.65,Withdrawal,2022-10-23,Weight sound hear that letter your support history.
4702,9022,7023.37,Debit,2024-01-09,Happen face summer employee student sometimes air test.
4703,5420,5978.58,Withdrawal,2020-08-20,Care kid left message kitchen entire.
4704,4791,513.81,Debit,2025-06-06,Analysis central near remain create.
4705,9826,2657.24,Debit,2023-05-03,Outside person relationship.
4706,6173,8106.41,Debit,2023-03-15,Laugh way seat recently win somebody support look.
4707,3873,4639.38,Deposit,2022-05-03,Summer letter will rich.
4708,1560,8607.36,Refund,2022-04-28,Effort thing practice answer.
4709,8517,4380.26,Debit,2021-04-14,Something future back at raise water.
4710,9022,698.63,Deposit,2025-06-24,Yourself whole ten ok everybody.
4711,3811,461.16,Credit,2025-04-18,Enjoy church approach board surface community claim learn.
4712,3301,9087.26,Transfer,2024-04-06,She free focus travel.
4713,7119,4107.88,Credit,2022-01-15,From budget certain decade have.
4714,3711,4323.37,Withdrawal,2025-04-07,Truth fund choice face century fall the.
4715,2111,5362.7,Withdrawal,2022-12-28,Who voice help window none maintain partner environment.
4716,610,8500.67,Withdrawal,2021-11-20,According successful fine store deal sister go history.
4717,8014,9932.4,Deposit,2021-12-28,Theory play nothing buy else also Republican.
4718,4240,6094.69,Refund,2023-06-18,Everyone particular record across.
4719,4634,1635.26,Deposit,2022-01-19,Whether or everything rate at candidate reveal.
4720,1968,4478.95,Deposit,2021-07-05,Realize training develop.
4721,2352,9633.73,Debit,2021-10-18,Full reveal poor citizen relate region effect.
4722,6063,6607.79,Withdrawal,2023-05-03,Into increase adult produce.
4723,8099,7396.82,Debit,2025-06-21,Visit produce ago nothing probably.
4724,6252,5532.17,Refund,2022-10-01,Data role simply ground personal speech nice use.
4725,5522,3053.66,Credit,2022-02-11,Ask success activity blood.
4726,226,902.99,Credit,2024-03-26,Picture town company explain.
4727,6223,7625.41,Debit,2024-06-09,Yard eat analysis style.
4728,757,8162.53,Credit,2022-05-27,Growth you difference present age speak Democrat.
4729,1513,5364.56,Withdrawal,2020-12-12,Special cover international letter center skin poor.
4730,9373,7619.99,Credit,2021-10-24,Wonder part employee main.
4731,960,4089.7,Withdrawal,2023-07-17,Anything citizen newspaper play and.
4732,7764,8947.09,Refund,2022-05-22,Add five camera both.
4733,5638,6791.82,Credit,2022-01-07,Adult would realize fish he great free.
4734,1378,3409.95,Refund,2023-04-17,Of its environment.
4735,3366,3257.02,Credit,2025-07-05,Low focus many PM onto state over.
4736,2904,5661.44,Refund,2021-09-29,Apply general yourself general.
4737,8934,2297.19,Withdrawal,2025-05-06,Game public plant side.
4738,7111,119.01,Credit,2022-10-21,Water be reflect TV note decide test.
4739,6571,8844.79,Deposit,2022-10-03,Save cost likely mission dark network move.
4740,1137,6777.45,Refund,2025-06-04,Spend million kind around claim.
4741,4970,9395.6,Debit,2023-05-27,Early five pretty effort.
4742,8630,7498.74,Withdrawal,2025-06-06,Important soldier fund herself measure style.
4743,2686,8779.44,Credit,2022-07-09,On individual deep else get still.
4744,7056,640.08,Transfer,2021-02-22,Beyond service wrong partner budget stop.
4745,2127,9588.2,Refund,2023-11-03,Left return player herself available stay how.
4746,4808,8770.24,Debit,2024-12-24,Keep street area fill ever lay.
4747,419,4068.87,Credit,2020-12-10,Show majority job that experience mission nothing walk.
4748,5848,5602.86,Refund,2023-02-09,People moment that someone nearly plant responsibility.
4749,3161,955.78,Transfer,2023-02-23,Life surface skin.
4750,3723,7912.15,Refund,2020-10-29,Audience yes newspaper material five whole.
4751,6520,3861.53,Credit,2021-11-13,It evidence social town left rich garden employee.
4752,4632,7675.86,Credit,2021-04-10,Citizen walk field production woman.
4753,9455,435.97,Deposit,2024-02-24,Society party expect police receive heavy.
4754,547,1717.27,Withdrawal,2024-11-14,Wife so service little despite recently trade.
4755,5365,2802.79,Credit,2022-08-09,Whole war become get purpose assume.
4756,6936,7925.61,Transfer,2022-08-18,Bit compare world party help.
4757,567,6228.21,Refund,2023-03-28,Race machine every explain hope even.
4758,8783,686.9,Withdrawal,2024-01-12,Police ever similar interview.
4759,4267,8020.62,Debit,2022-04-17,Song as again agreement walk family sister.
4760,9814,1358.15,Refund,2021-01-11,Phone lose let many.
4761,9178,8069.54,Debit,2021-01-03,Those several have might opportunity race.
4762,5322,4550.42,Refund,2024-07-07,Education paper hotel remain carry music.
4763,1839,7193.64,Refund,2022-10-11,A school reduce leader page strong up.
4764,8621,1566.49,Credit,2021-10-06,Home picture information interview.
4765,5196,7681.14,Deposit,2021-05-17,Discussion key among.
4766,154,7293.78,Deposit,2024-06-24,Specific room quite generation.
4767,8507,1788.47,Credit,2024-12-06,Police west and few blood over way.
4768,1153,5821.58,Transfer,2022-02-10,Significant oil true get guess fight role.
4769,7288,6118.26,Debit,2022-07-16,Race follow ok yet nor.
4770,3430,5051.65,Transfer,2022-06-30,Physical fire campaign feeling.
4771,2959,4684.8,Transfer,2022-02-05,Support behavior memory offer start red new someone.
4772,1291,7593.18,Debit,2025-07-03,Plant music affect tree sister.
4773,4506,1383.88,Transfer,2021-08-18,Light action past rise hard.
4774,6913,3123.65,Transfer,2022-01-13,Parent mind personal approach soldier produce today.
4775,8019,9917.22,Transfer,2022-02-18,Try box west box condition idea.
4776,6636,3686.05,Transfer,2023-03-27,Happen really most easy five serve throw.
4777,1493,4189.6,Credit,2024-06-17,List third central wide certainly morning catch administration.
4778,4981,2820.28,Credit,2023-06-07,Stuff on live nature decide top.
4779,1899,8053.22,Transfer,2022-04-22,Attorney nation expect treat difficult recognize across.
4780,3915,6747.27,Credit,2024-08-04,Western always policy send network support.
4781,683,7956.18,Debit,2023-02-20,Read investment street.
4782,1138,2408.75,Debit,2022-12-08,Floor responsibility instead teach seek.
4783,4708,2399.0,Withdrawal,2022-11-14,Option meet spend.
4784,1169,563.37,Deposit,2024-04-02,Not last choose fact wide.
4785,3338,9920.06,Debit,2020-08-25,Economy go many drive recent charge.
4786,8446,6264.47,Withdrawal,2021-04-07,This course team college.
4787,7873,2780.96,Withdrawal,2021-09-27,Church mean table father.
4788,1693,3582.21,Deposit,2024-04-28,Attorney might effect be.
4789,2131,9868.65,Deposit,2021-12-02,Century ready central practice take affect animal.
4790,87,1184.55,Deposit,2022-09-18,Class law author space customer purpose movement new.
4791,4815,6933.01,Refund,2022-04-05,Big help project option economic role.
4792,9544,1883.11,Deposit,2024-04-27,Yet reveal moment.
4793,8364,3018.72,Credit,2024-02-06,Population care before sister with pattern.
4794,8852,9966.36,Refund,2022-02-28,Whose hard modern forget girl interest view.
4795,1967,7515.39,Refund,2022-09-09,Son sing boy indicate before different.
4796,5058,8654.54,Debit,2025-06-12,Form pressure gas party site they.
4797,3580,4200.68,Deposit,2025-03-08,Product more often clearly money space always ten.
4798,6435,8647.99,Transfer,2020-09-08,Know factor personal discuss.
4799,7611,8218.05,Debit,2024-07-18,Perform option if notice investment finish whether throw.
4800,2752,6220.45,Credit,2024-03-13,Might wife bag now.
4801,1852,1269.54,Transfer,2021-12-02,Well enter meet talk participant another their.
4802,2643,8746.61,Deposit,2024-11-02,Red exactly never.
4803,4391,3445.46,Transfer,2021-07-29,Gun matter game send.
4804,8354,7960.01,Refund,2021-07-26,Explain certainly toward quality.
4805,1868,239.51,Credit,2025-03-26,Doctor total him product medical.
4806,8714,6267.04,Refund,2023-04-26,Teach level benefit out.
4807,4589,5537.91,Withdrawal,2022-12-02,Order energy example human this risk.
4808,2677,5582.81,Transfer,2021-03-02,Common certain teacher plant.
4809,6296,2082.49,Credit,2024-07-15,Low feel manager.
4810,5607,6056.84,Transfer,2024-03-09,Material mouth parent go commercial professional whose.
4811,8383,6435.22,Credit,2024-05-07,Goal tax myself even sound.
4812,8266,1782.8,Deposit,2021-12-09,Life still effort ball data just.
4813,7882,1819.65,Withdrawal,2024-03-01,President yet commercial represent.
4814,7206,8347.23,Withdrawal,2022-10-01,Protect item event.
4815,9289,6718.3,Credit,2024-02-17,Major politics action happy between seem western Republican.
4816,7061,4430.33,Deposit,2023-03-22,Religious design opportunity.
4817,5382,9875.79,Withdrawal,2023-05-25,Lawyer bag kid.
4818,1214,3626.37,Credit,2025-05-15,Attention interest happy.
4819,8568,6533.41,Withdrawal,2024-05-20,Number idea chair order plan.
